episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
88,13.500000000000004,0.2700000000000001,50,3,18,1,13,0.52,0.48,100.0,8,9,7,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,9.0,6,8,3,1
89,13.500000000000004,0.2700000000000001,50,3,15,1,14,0.48,0.52,100.0,8,11,7,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,7.0,6,6,2,1
90,13.500000000000004,0.2700000000000001,50,3,18,1,10,0.44,0.56,100.0,8,9,11,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,2.7058823529411766,2.0,5.0,7,6,4,1
91,13.500000000000004,0.2700000000000001,50,3,16,1,16,0.44,0.56,100.0,9,10,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,8.0,6,4,5,1
92,13.500000000000005,0.27000000000000013,50,3,15,1,18,0.48,0.52,100.0,8,11,7,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,5.0,5,6,3,1
93,13.500000000000004,0.2700000000000001,50,3,18,1,11,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,7.0,8,5,4,1
94,13.500000000000004,0.2700000000000001,50,3,16,1,30,0.5,0.5,100.0,3,11,11,3.771235942840576,8.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,5.0,3,7,5,1
95,13.500000000000005,0.27000000000000013,50,3,17,1,15,0.54,0.45999999999999996,100.0,7,7,9,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.9375,2.0,8.0,6,6,4,1
96,13.400000000000004,0.26800000000000007,50,3,17,1,17,0.58,0.42000000000000004,100.0,8,8,5,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,9.0,6,8,2,1
97,13.500000000000004,0.2700000000000001,50,3,15,1,15,0.56,0.43999999999999995,100.0,4,7,11,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,10.0,4,4,6,1
98,13.500000000000004,0.2700000000000001,50,3,16,1,18,0.58,0.42000000000000004,100.0,7,9,5,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,7.0,6,5,4,1
99,13.500000000000004,0.2700000000000001,50,3,16,1,13,0.54,0.45999999999999996,100.0,7,7,9,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,9.0,5,5,5,1
100,13.500000000000004,0.2700000000000001,50,3,15,1,15,0.46,0.54,100.0,7,8,12,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,6.0,6,4,4,1
101,13.500000000000004,0.2700000000000001,50,3,16,1,18,0.54,0.45999999999999996,100.0,5,9,9,1.885617971420288,4.0,100.0,100.0,100.0,0.0,1,3.2,2.0,6.0,5,6,4,1
102,13.500000000000004,0.2700000000000001,50,3,17,1,18,0.58,0.42000000000000004,100.0,5,8,8,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,3.0,2.0,5.0,5,7,4,1
103,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.5,0.5,100.0,7,8,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,2.7058823529411766,2.0,4.0,5,8,4,1
104,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.48,0.52,100.0,8,11,7,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,5.0,7,7,3,1
105,13.500000000000004,0.2700000000000001,50,3,19,1,11,0.6,0.4,100.0,7,7,6,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.611111111111111,2.0,7.0,7,7,4,1
106,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.5,0.5,100.0,7,8,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,7,8,6,1
107,13.500000000000004,0.2700000000000001,50,3,19,1,17,0.6,0.4,100.0,8,7,5,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.7222222222222223,2.0,7.0,7,7,4,1
108,13.500000000000004,0.2700000000000001,50,3,18,1,10,0.52,0.48,100.0,9,8,7,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,5.0,6,7,4,1
109,13.500000000000005,0.27000000000000013,50,3,17,1,11,0.54,0.45999999999999996,100.0,7,9,7,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,3.0,2.0,7.0,5,7,4,1
110,13.400000000000004,0.26800000000000007,50,3,18,1,12,0.52,0.48,100.0,10,10,4,2.8284270763397217,6.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,7.0,8,7,2,1
