episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
92,25.0,0.5,50,3,14,1,14,0.46,0.54,100.0,9,10,8,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,3.769230769230769,2.0,9.0,7,5,1,1
93,26.0,0.52,50,3,13,1,14,0.44,0.56,100.0,7,9,12,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,4.083333333333333,2.0,9.0,5,5,2,1
94,26.0,0.52,50,3,16,1,13,0.46,0.54,100.0,8,8,11,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,3.2,2.0,8.0,7,6,2,1
95,22.0,0.44,50,3,11,1,13,0.52,0.48,66.0,9,8,7,0.8164966106414795,2.0,93.0,69.0,100.0,11.977251164375968,1,4.7,3.0,10.0,5,4,1,1
96,25.0,0.5,50,3,13,1,17,0.44,0.56,100.0,9,8,11,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,4.0,2.0,10.0,6,6,0,1
97,25.0,0.5,50,3,15,1,14,0.42,0.5800000000000001,100.0,10,7,12,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.5,2.0,9.0,8,5,1,1
98,26.0,0.52,50,3,17,1,13,0.56,0.43999999999999995,100.0,5,7,10,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,8.0,5,7,4,1
99,25.0,0.5,50,3,14,1,17,0.46,0.54,100.0,8,9,10,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,3.769230769230769,2.0,10.0,7,6,0,1
100,26.0,0.52,50,3,15,1,14,0.46,0.54,99.0,9,5,13,3.265986442565918,8.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,8.0,7,3,4,1
101,25.0,0.5,50,3,15,1,18,0.42,0.5800000000000001,100.0,9,7,13,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,1,3.5,2.0,8.0,6,5,3,1
102,26.0,0.52,50,3,14,1,23,0.48,0.52,100.0,8,8,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,9.0,6,5,2,1
103,26.0,0.52,50,3,16,1,15,0.5,0.5,100.0,7,4,14,4.189935207366943,10.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,8.0,7,3,5,1
104,26.0,0.52,50,3,13,1,14,0.46,0.54,100.0,8,12,7,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,4.0,2.0,11.0,7,5,0,1
105,26.0,0.52,50,3,14,1,13,0.42,0.5800000000000001,100.0,7,7,15,3.771235942840576,8.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,5,5,3,1
106,18.0,0.36,50,3,11,1,14,0.58,0.42000000000000004,60.0,6,3,12,3.7416574954986572,9.0,84.72727272727273,62.0,100.0,16.6027977329721,1,4.8,2.0,9.0,4,1,5,1
107,26.0,0.52,50,3,15,1,13,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,10.0,7,6,1,1
108,25.0,0.5,50,3,14,1,14,0.44,0.56,100.0,9,5,14,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,3.769230769230769,2.0,9.0,7,4,2,1
109,25.0,0.5,50,3,13,1,14,0.44,0.56,100.0,7,8,13,2.624669313430786,6.0,100.0,100.0,100.0,0.0,1,4.083333333333333,2.0,8.0,6,4,2,1
110,26.0,0.52,50,3,13,1,25,0.6,0.4,100.0,7,9,4,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,11.0,5,6,1,1
111,25.0,0.5,50,3,13,1,15,0.42,0.5800000000000001,100.0,8,8,13,2.357022523880005,5.0,100.0,100.0,100.0,0.0,1,4.0,2.0,9.0,5,6,1,1
112,26.0,0.52,50,3,13,1,15,0.4,0.6,100.0,7,10,13,2.4494898319244385,6.0,100.0,100.0,100.0,0.0,1,4.0,2.0,8.0,6,4,2,1
113,25.0,0.5,50,3,12,1,15,0.44,0.56,100.0,10,7,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,4.454545454545454,2.0,11.0,7,4,0,1
114,26.0,0.52,50,3,16,1,14,0.5,0.5,100.0,6,7,12,2.624669313430786,6.0,100.0,100.0,100.0,0.0,1,3.2,2.0,8.0,6,5,4,1
115,26.0,0.52,50,3,15,1,13,0.44,0.56,100.0,10,7,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,8.0,7,6,1,1
116,26.0,0.52,50,3,14,1,21,0.48,0.52,100.0,7,5,14,3.858612298965454,9.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,9.0,6,4,3,1
117,26.0,0.52,50,3,16,1,13,0.54,0.45999999999999996,100.0,9,5,9,1.885617971420288,4.0,100.0,100.0,100.0,0.0,1,3.2666666666666666,2.0,8.0,7,4,4,1
118,25.0,0.5,50,3,14,1,14,0.44,0.56,100.0,6,12,10,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,1,3.769230769230769,2.0,8.0,6,6,1,1
119,25.0,0.5,50,3,15,1,18,0.5,0.5,100.0,6,8,11,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.5,2.0,8.0,4,6,4,1
120,26.0,0.52,50,3,15,1,23,0.52,0.48,100.0,4,7,13,3.7416574954986572,9.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,10.0,4,5,5,1
121,25.0,0.5,50,3,15,1,14,0.44,0.56,100.0,11,4,13,3.858612298965454,9.0,100.0,100.0,100.0,0.0,1,3.5,2.0,8.0,8,4,2,1
122,26.0,0.52,50,3,15,1,15,0.52,0.48,100.0,7,5,12,2.943920373916626,7.0,100.0,100.0,100.0,0.0,1,3.5,2.0,9.0,6,5,3,1
123,26.0,0.52,50,3,16,1,13,0.6,0.4,100.0,5,6,9,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,10.0,5,6,4,1
124,26.0,0.52,50,3,12,1,13,0.46,0.54,100.0,8,8,11,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,4.363636363636363,2.0,10.0,6,4,1,1
125,19.0,0.38,50,3,10,1,13,0.66,0.33999999999999997,57.0,5,3,9,2.494438409805298,6.0,87.2,60.0,100.0,15.96120296218302,1,4.333333333333333,2.0,8.0,4,3,2,1
126,26.0,0.52,50,3,13,1,15,0.42,0.5800000000000001,100.0,7,10,12,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,4.0,2.0,9.0,5,5,2,1
127,26.0,0.52,50,3,15,1,18,0.48,0.52,100.0,8,7,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,12.0,7,6,1,1
128,26.0,0.52,50,3,15,1,14,0.48,0.52,100.0,6,6,14,3.771235942840576,8.0,100.0,100.0,100.0,0.0,1,3.5,2.0,9.0,5,5,4,1
129,26.0,0.52,50,3,16,1,14,0.58,0.42000000000000004,100.0,6,6,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,3.2,2.0,8.0,6,5,4,1
130,26.0,0.52,50,3,14,1,14,0.44,0.56,100.0,8,7,13,2.624669313430786,6.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,9.0,7,5,1,1
131,25.0,0.5,50,3,15,1,14,0.48,0.52,100.0,9,6,11,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,9.0,6,5,3,1
132,26.0,0.52,50,3,14,1,19,0.48,0.52,100.0,7,6,13,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,1,3.5384615384615383,2.0,8.0,5,6,2,1
133,26.0,0.52,50,3,14,1,18,0.42,0.5800000000000001,100.0,7,5,17,5.249338626861572,12.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,8.0,6,4,3,1
134,26.0,0.52,50,3,15,1,14,0.44,0.56,100.0,10,6,12,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,8.0,8,4,2,1
135,19.0,0.38,50,3,9,1,14,0.66,0.33999999999999997,55.0,4,3,10,3.0912060737609863,7.0,85.77777777777777,59.0,100.0,16.11609118433277,1,5.75,2.0,15.0,4,3,1,1
136,26.0,0.52,50,3,18,1,13,0.5,0.5,100.0,7,6,12,2.624669313430786,6.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,8.0,7,6,4,1
137,26.0,0.52,50,3,17,1,13,0.52,0.48,100.0,8,4,12,3.265986442565918,8.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,8.0,7,4,5,1
138,27.0,0.54,50,3,13,1,14,0.44,0.56,100.0,10,5,13,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,8.0,8,3,1,1
139,19.0,0.38,50,3,10,1,13,0.6,0.4,57.0,6,3,11,3.2998316287994385,8.0,83.4,60.0,100.0,16.954055562018194,1,4.555555555555555,3.0,9.0,5,1,3,1
140,26.0,0.52,50,3,13,1,14,0.46,0.54,100.0,10,7,10,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,4.0,2.0,10.0,7,5,0,1
141,26.0,0.52,50,3,14,1,13,0.5,0.5,100.0,10,7,8,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,10.0,8,4,1,1
142,26.0,0.52,50,3,17,1,13,0.48,0.52,100.0,8,7,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.0,2.0,8.0,8,7,1,1
