episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread
465,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.24,0.76,100.0,10,12,16,2.4944381713867188,6.0
466,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,11,15,11,1.885617971420288,4.0
467,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.2,0.8,100.0,14,14,12,0.9428090453147888,2.0
468,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.28,0.72,100.0,13,13,10,1.4142135381698608,3.0
469,16.200000000000003,0.32400000000000007,50,3,13,1,6,0.26,0.74,100.0,13,11,13,0.9428090453147888,2.0
470,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,13,13,12,0.471404492855072,1.0
471,16.800000000000004,0.3360000000000001,50,3,9,1,7,0.18,0.8200000000000001,99.0,14,14,13,0.471404492855072,1.0
472,16.200000000000003,0.32400000000000007,50,3,13,1,3,0.26,0.74,100.0,13,13,11,0.9428090453147888,2.0
473,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
474,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,99.0,12,14,13,0.8164966106414795,2.0
475,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.26,0.74,100.0,12,13,12,0.471404492855072,1.0
476,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.24,0.76,99.0,12,15,11,1.699673056602478,4.0
477,9.89999999999999,0.1979999999999998,50,3,8,1,7,0.54,0.45999999999999996,27.0,7,7,9,0.942808985710144,2.0
478,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.3,0.7,100.0,12,13,10,1.247219204902649,3.0
479,16.800000000000004,0.3360000000000001,50,3,12,1,7,0.32,0.6799999999999999,100.0,12,11,11,0.471404492855072,1.0
480,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.26,0.74,100.0,12,14,11,1.247219204902649,3.0
481,7.9999999999999885,0.15999999999999978,50,3,6,1,3,0.66,0.33999999999999997,26.0,6,4,7,1.2472190856933594,3.0
482,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.22,0.78,100.0,12,14,13,0.8164966106414795,2.0
483,12.149999999999995,0.2429999999999999,50,3,9,1,3,0.52,0.48,33.0,8,9,7,0.8164966106414795,2.0
484,16.200000000000003,0.32400000000000007,50,3,10,1,3,0.22,0.78,99.0,14,14,11,1.4142135381698608,3.0
485,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.18,0.8200000000000001,99.0,16,12,13,1.699673056602478,4.0
486,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,11,17,11,2.8284270763397217,6.0
487,9.949999999999982,0.19899999999999962,50,3,8,1,3,0.58,0.42000000000000004,24.0,6,8,7,0.8164966106414795,2.0
488,16.200000000000003,0.32400000000000007,50,3,9,1,6,0.22,0.78,97.0,16,12,11,2.1602468490600586,5.0
489,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.26,0.74,100.0,11,12,14,1.247219204902649,3.0
490,16.200000000000003,0.32400000000000007,50,3,12,1,3,0.28,0.72,100.0,10,15,11,2.1602468490600586,5.0
491,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.3,0.7,100.0,11,14,10,1.699673056602478,4.0
492,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.2,0.8,100.0,11,15,14,1.699673056602478,4.0
493,16.800000000000004,0.3360000000000001,50,3,11,1,3,0.22,0.78,100.0,13,13,13,0.0,0.0
494,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.22,0.78,100.0,15,13,11,1.632993221282959,4.0
495,16.800000000000004,0.3360000000000001,50,3,10,1,3,0.24,0.76,100.0,13,15,10,2.054804563522339,5.0
496,16.800000000000004,0.3360000000000001,50,3,12,1,6,0.24,0.76,100.0,11,14,13,1.2472190856933594,3.0
497,16.200000000000003,0.32400000000000007,50,3,12,1,6,0.28,0.72,100.0,13,11,12,0.8164966106414795,2.0
498,16.800000000000004,0.3360000000000001,50,3,11,1,7,0.24,0.76,99.0,9,15,14,2.624669313430786,6.0
499,16.800000000000004,0.3360000000000001,50,3,9,1,3,0.18,0.8200000000000001,100.0,14,14,13,0.471404492855072,1.0
500,16.800000000000004,0.3360000000000001,50,3,12,1,3,0.24,0.76,100.0,12,14,12,0.9428090453147888,2.0
