episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
67,20.199999999999996,0.4039999999999999,50,3,11,1,3,0.34,0.6599999999999999,68.0,10,12,11,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,4,3.8,2.0,5.0,7,3,1,0
68,18.799999999999997,0.37599999999999995,50,3,10,1,3,0.24,0.76,73.0,13,13,12,0.471404492855072,1.0,99.5,95.0,100.0,1.5,4,4.555555555555555,4.0,7.0,10,0,0,0
69,18.799999999999997,0.37599999999999995,50,3,10,1,8,0.24,0.76,87.0,9,12,17,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,4,4.222222222222222,3.0,5.0,6,4,0,0
70,18.249999999999996,0.36499999999999994,50,3,10,1,3,0.26,0.74,27.0,12,12,13,0.471404492855072,1.0,88.3,38.0,100.0,22.360903380677627,4,4.888888888888889,4.0,7.0,9,1,0,0
71,18.799999999999997,0.37599999999999995,50,3,10,1,3,0.24,0.76,91.0,15,6,17,4.784233570098877,11.0,99.5,95.0,100.0,1.5,5,4.777777777777778,4.0,7.0,9,1,0,0
72,18.799999999999997,0.37599999999999995,50,3,12,1,3,0.26,0.74,83.0,11,10,16,2.624669313430786,6.0,99.58333333333333,95.0,100.0,1.3819269959814167,4,4.0,2.0,6.0,9,2,1,0
73,18.599999999999994,0.3719999999999999,50,3,10,1,3,0.3,0.7,32.0,12,12,11,0.471404492855072,1.0,91.1,44.0,100.0,17.632073048850494,4,4.777777777777778,3.0,7.0,8,2,0,0
74,18.799999999999997,0.37599999999999995,50,3,10,1,3,0.22,0.78,100.0,14,12,13,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,5,4.444444444444445,3.0,7.0,9,1,0,0
75,18.249999999999996,0.36499999999999994,50,3,9,1,9,0.2,0.8,26.0,9,14,17,3.2998316287994385,8.0,87.22222222222223,29.0,100.0,24.737635644579104,4,5.625,3.0,13.0,4,4,1,0
76,18.799999999999997,0.37599999999999995,50,3,11,1,3,0.26,0.74,100.0,12,13,12,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,4.1,2.0,7.0,8,2,1,0
77,19.15,0.38299999999999995,50,3,11,1,15,0.24,0.76,33.0,13,9,16,2.8674418926239014,7.0,86.81818181818181,37.0,100.0,22.07350605185972,4,4.6,3.0,7.0,9,2,0,0
78,19.299999999999997,0.38599999999999995,50,3,10,1,3,0.28,0.72,30.0,13,10,13,1.4142135381698608,3.0,88.5,33.0,100.0,23.3891000254392,4,5.0,3.0,13.0,8,2,0,0
