episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
43,18.55,0.371,50,3,9,1,16,0.22,0.78,34.0,13,12,14,0.8164966106414795,2.0,81.22222222222223,42.0,100.0,26.590632342895905,9,4.75,2.0,10.0,5,1,3,0
44,18.55,0.371,50,3,12,1,19,0.24,0.76,31.0,11,11,16,2.357022523880005,5.0,80.75,42.0,100.0,26.401152121324806,7,3.909090909090909,2.0,10.0,4,4,4,0
45,17.749999999999996,0.3549999999999999,50,3,12,1,17,0.36,0.64,28.0,10,12,10,0.9428090453147888,2.0,84.25,30.0,100.0,26.54281133062836,7,3.6363636363636362,2.0,7.0,4,5,3,0
46,17.999999999999993,0.3599999999999999,50,3,10,1,17,0.32,0.6799999999999999,27.0,12,10,12,0.9428090453147888,2.0,87.0,32.0,100.0,26.034592372457073,7,4.444444444444445,2.0,8.0,4,4,2,0
47,20.2,0.40399999999999997,50,3,10,1,17,0.22,0.78,72.0,13,14,12,0.8164966106414795,2.0,97.6,76.0,100.0,7.2,7,4.777777777777778,2.0,9.0,6,2,2,0
48,20.2,0.40399999999999997,50,3,10,1,17,0.24,0.76,76.0,13,13,12,0.471404492855072,1.0,98.6,86.0,100.0,4.199999999999999,7,4.777777777777778,2.0,9.0,5,3,2,0
49,17.749999999999996,0.3549999999999999,50,3,10,1,17,0.36,0.64,29.0,8,13,11,2.054804563522339,5.0,81.4,31.0,100.0,27.57970268150112,9,4.222222222222222,2.0,7.0,3,5,2,0
50,17.899999999999995,0.3579999999999999,50,3,9,1,17,0.32,0.6799999999999999,34.0,10,11,13,1.247219204902649,3.0,81.22222222222223,38.0,100.0,26.782157318208778,10,4.75,2.0,13.0,3,4,2,0
51,16.699999999999996,0.3339999999999999,50,3,10,1,16,0.36,0.64,33.0,12,9,11,1.2472190856933594,3.0,82.2,41.0,100.0,26.346916328101855,7,4.222222222222222,2.0,7.0,4,2,4,0
52,17.899999999999995,0.3579999999999999,50,3,9,1,16,0.32,0.6799999999999999,34.0,9,12,13,1.699673056602478,4.0,85.55555555555556,36.0,100.0,25.742792350960908,9,4.75,2.0,10.0,1,6,2,0
53,19.5,0.39,50,3,11,1,16,0.28,0.72,35.0,12,13,11,0.8164966106414795,2.0,90.0,46.0,100.0,19.890609936257952,7,4.2,2.0,8.0,5,3,3,0
54,18.5,0.37,50,3,10,1,17,0.22,0.78,35.0,13,11,15,1.632993221282959,4.0,82.2,38.0,100.0,26.20228997625971,7,4.666666666666667,2.0,10.0,4,4,2,0
55,20.2,0.40399999999999997,50,3,9,1,17,0.22,0.78,98.0,15,11,13,1.632993221282959,4.0,100.0,100.0,100.0,0.0,7,5.0,2.0,11.0,4,2,3,0
56,19.6,0.392,50,3,9,1,17,0.24,0.76,47.0,12,13,13,0.471404492855072,1.0,90.66666666666667,57.0,100.0,17.467430008765202,7,5.125,2.0,14.0,4,2,3,0
57,20.2,0.40399999999999997,50,3,9,1,18,0.24,0.76,75.0,15,10,13,2.054804563522339,5.0,97.44444444444444,77.0,100.0,7.228202652129152,8,5.25,2.0,11.0,3,3,3,0
58,20.400000000000002,0.40800000000000003,50,3,8,1,17,0.24,0.76,53.0,11,16,11,2.357022523880005,5.0,94.5,63.0,100.0,12.12435565298214,7,6.142857142857143,2.0,19.0,5,1,2,0
59,17.999999999999993,0.3599999999999999,50,3,8,1,16,0.32,0.6799999999999999,32.0,13,11,10,1.247219204902649,3.0,83.625,34.0,100.0,28.363433766030514,9,5.428571428571429,2.0,15.0,3,3,2,0
