reward,steps,rooms,charges,full_coverage,time_in_C,min_battery
18.049999999999994,50,3,11,1,0.34,24.0
17.899999999999995,50,3,9,1,0.3,36.0
20.2,50,3,9,1,0.28,75.0
17.899999999999995,50,3,9,1,0.32,31.0
19.6,50,3,8,1,0.18,55.0
16.849999999999994,50,3,12,1,0.38,31.0
18.2,50,3,8,1,0.28,100.0
20.2,50,3,9,1,0.26,74.0
18.049999999999994,50,3,9,1,0.34,33.0
18.2,50,3,8,1,0.18,100.0
17.749999999999996,50,3,10,1,0.4,33.0
17.899999999999995,50,3,8,1,0.28,30.0
18.099999999999994,50,3,9,1,0.26,38.0
19.5,50,3,9,1,0.3,39.0
19.5,50,3,8,1,0.18,35.0
20.6,50,3,9,1,0.24,52.0
20.2,50,3,10,1,0.3,74.0
17.699999999999996,50,3,10,1,0.42,30.0
17.949999999999996,50,3,9,1,0.3,38.0
20.2,50,3,11,1,0.3,72.0
17.899999999999995,50,3,10,1,0.28,35.0
20.2,50,3,8,1,0.26,75.0
18.2,50,3,8,1,0.22,100.0
20.400000000000002,50,3,10,1,0.26,52.0
19.55,50,3,9,1,0.28,35.0
17.999999999999993,50,3,10,1,0.36,31.0
19.6,50,3,7,1,0.2,55.0
17.899999999999995,50,3,9,1,0.28,34.0
16.999999999999993,50,3,12,1,0.34,30.0
16.999999999999993,50,3,11,1,0.34,30.0
17.899999999999995,50,3,10,1,0.28,34.0
17.749999999999996,50,3,12,1,0.36,31.0
20.2,50,3,11,1,0.24,73.0
17.049999999999994,50,3,13,1,0.34,27.0
20.2,50,3,10,1,0.22,74.0
16.999999999999993,50,3,12,1,0.34,27.0
16.999999999999993,50,3,12,1,0.34,27.0
16.999999999999993,50,3,12,1,0.32,26.0
16.999999999999993,50,3,11,1,0.32,31.0
20.2,50,3,9,1,0.18,99.0
18.099999999999994,50,3,12,1,0.34,37.0
18.049999999999994,50,3,12,1,0.34,37.0
16.999999999999993,50,3,12,1,0.34,30.0
18.099999999999994,50,3,12,1,0.3,37.0
16.999999999999993,50,3,11,1,0.3,32.0
16.999999999999993,50,3,12,1,0.3,34.0
18.049999999999994,50,3,11,1,0.32,28.0
20.2,50,3,11,1,0.24,72.0
