episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread
461,17.899999999999995,0.3579999999999999,50,3,11,1,16,0.3,0.7,22.0,12,9,14,2.054804563522339,5.0
462,19.400000000000002,0.38800000000000007,50,3,8,1,17,0.2,0.8,42.0,13,15,12,1.247219204902649,3.0
463,18.849999999999998,0.37699999999999995,50,3,11,1,17,0.38,0.62,40.0,11,10,10,0.471404492855072,1.0
464,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,26.0,10,10,12,0.9428090453147888,2.0
465,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.4,0.6,27.0,9,10,11,0.8164966106414795,2.0
466,17.899999999999995,0.3579999999999999,50,3,11,1,17,0.3,0.7,33.0,11,12,12,0.471404492855072,1.0
467,16.749999999999996,0.3349999999999999,50,3,12,1,17,0.32,0.6799999999999999,33.0,9,11,14,2.054804563522339,5.0
468,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.34,0.6599999999999999,34.0,10,11,12,0.8164966106414795,2.0
469,19.149999999999995,0.3829999999999999,50,3,11,1,16,0.26,0.74,28.0,13,11,13,0.9428090453147888,2.0
470,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,30.0,10,10,12,0.9428090453147888,2.0
471,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.3,0.7,26.0,12,9,14,2.054804563522339,5.0
472,20.2,0.40399999999999997,50,3,10,1,17,0.22,0.78,76.0,13,15,11,1.632993221282959,4.0
473,18.049999999999994,0.3609999999999999,50,3,9,1,17,0.32,0.6799999999999999,28.0,11,11,12,0.471404492855072,1.0
474,16.999999999999993,0.33999999999999986,50,3,10,1,16,0.28,0.72,33.0,10,12,14,1.632993221282959,4.0
475,18.049999999999994,0.3609999999999999,50,3,11,1,17,0.32,0.6799999999999999,29.0,12,10,12,0.9428090453147888,2.0
476,17.899999999999995,0.3579999999999999,50,3,11,1,17,0.34,0.6599999999999999,31.0,10,11,12,0.8164966106414795,2.0
477,16.849999999999994,0.3369999999999999,50,3,10,1,16,0.32,0.6799999999999999,34.0,10,12,12,0.9428090453147888,2.0
478,17.949999999999996,0.35899999999999993,50,3,12,1,17,0.3,0.7,38.0,12,10,13,1.247219204902649,3.0
479,20.2,0.40399999999999997,50,3,11,1,19,0.28,0.72,73.0,15,11,10,2.1602468490600586,5.0
480,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,31.0,10,10,14,1.885617971420288,4.0
481,16.849999999999994,0.3369999999999999,50,3,12,1,17,0.36,0.64,33.0,8,10,14,2.4944381713867188,6.0
482,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.34,0.6599999999999999,27.0,11,10,12,0.8164966106414795,2.0
483,20.2,0.40399999999999997,50,3,10,1,17,0.2,0.8,72.0,13,15,12,1.247219204902649,3.0
484,17.899999999999995,0.3579999999999999,50,3,10,1,17,0.3,0.7,34.0,10,13,12,1.2472190856933594,3.0
485,16.999999999999993,0.33999999999999986,50,3,13,1,17,0.36,0.64,33.0,11,10,11,0.471404492855072,1.0
486,16.999999999999993,0.33999999999999986,50,3,11,1,17,0.32,0.6799999999999999,30.0,13,8,13,2.357022523880005,5.0
487,16.999999999999993,0.33999999999999986,50,3,11,1,19,0.3,0.7,34.0,11,12,12,0.471404492855072,1.0
488,17.899999999999995,0.3579999999999999,50,3,12,1,17,0.32,0.6799999999999999,33.0,12,10,12,0.9428090453147888,2.0
489,18.099999999999994,0.3619999999999999,50,3,11,1,17,0.4,0.6,38.0,9,10,11,0.8164966106414795,2.0
490,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,25.0,11,10,11,0.471404492855072,1.0
491,16.999999999999993,0.33999999999999986,50,3,11,1,16,0.32,0.6799999999999999,35.0,10,11,13,1.247219204902649,3.0
492,16.899999999999995,0.3379999999999999,50,3,12,1,17,0.36,0.64,34.0,11,10,11,0.471404492855072,1.0
493,20.2,0.40399999999999997,50,3,10,1,16,0.2,0.8,74.0,16,12,12,1.885617971420288,4.0
494,16.999999999999993,0.33999999999999986,50,3,12,1,17,0.36,0.64,34.0,8,12,12,1.885617971420288,4.0
495,18.049999999999994,0.3609999999999999,50,3,13,1,19,0.32,0.6799999999999999,27.0,12,9,13,1.699673056602478,4.0
496,16.999999999999993,0.33999999999999986,50,3,13,1,17,0.32,0.6799999999999999,32.0,11,10,13,1.247219204902649,3.0
497,16.999999999999993,0.33999999999999986,50,3,13,1,19,0.34,0.6599999999999999,32.0,11,10,12,0.8164966106414795,2.0
498,18.049999999999994,0.3609999999999999,50,3,11,1,17,0.38,0.62,30.0,8,11,12,1.699673056602478,4.0
499,18.049999999999994,0.3609999999999999,50,3,12,1,17,0.36,0.64,28.0,11,10,11,0.471404492855072,1.0
500,16.799999999999994,0.33599999999999985,50,3,11,1,17,0.36,0.64,27.0,10,10,12,0.9428090453147888,2.0
